Unnamed: 0,Communication_Communication band,Communication_Frequency [GHz],Communication_Beamwidth [deg],Communication_D_r [m],Communication_Required Eb/N0 [dB],Communication_Efficiency,Communication_D_antenna [m],Communication_Mass_communication [kg],Communication_Data Rate [bps],OBC_cpu_DMIPS,OBC_cpu_power_idle,OBC_power max,OBC_cpu efficiency,OBC_recovery rate,OBC_Throughtput per W,OBC_Mass_OBC,SolarArray_Solar Material,SolarArray_Efficiency,SolarArray_Specific Power [W/kg],SolarArray_A_solar [m^2],SolarArray_P_solar_max [W],SolarArray_Mass_solar_array [kg],Battery_Battery type,Battery_Number of cell,Battery_Diameter [m],Battery_Length [m],Battery_Volumetric Energy [Wh/m³],Battery_Specific Energy [Wh/kg],Battery_Capacity [Wh],Battery_Mass_battery [kg],Radiator_Radiator material,Radiator_A_radiator [m2],Radiator_rho [kg/m³],Radiator_emissivity,Radiator_thickness [m],Radiator_Q_rad [W/K⁴],Radiator_Mass_radiator [kg],CubeSat mass,score_4orbits,score_8orbits,score_15orbits,subscore_4_Power,subscore_4_Thermal,subscore_4_OBC,subscore_4_Comm,subscore_4_Payload,subscore_8_Power,subscore_8_Thermal,subscore_8_OBC,subscore_8_Comm,subscore_8_Payload,subscore_15_Power,subscore_15_Thermal,subscore_15_OBC,subscore_15_Comm,subscore_15_Payload
324000,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Maxorb,0.03,2100,0.1,0.0015,1.7009999999999999e-10,0.0945,1.160042181069043,5.868245870659916,4.967031284467444,4.352421041259381,0.9125017910080191,0.5965170850994193,0.5002534567636975,0.571878208139456,0.44688034188034187,0.910731614943958,0.4681652332475675,0.43009892009345185,0.40651122613009083,0.4055589680589681,0.9112293870657782,0.40502944312091615,0.34262744877987833,0.3486270501534497,0.35428842205022903
324100,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Whitepaints_ZOT,0.03,1300,0.91,0.002,1.5479099999999999e-09,0.078,1.3030848223889473,5.235375076577183,4.580004821880776,4.171124957127033,0.8980449653690634,0.5572487486458653,0.37826979340095757,0.5534949841015568,0.37538461538461537,0.8980700715680295,0.46351958197919857,0.3423115835302529,0.3993093994522555,0.3541769041769042,0.8980628772933986,0.4174145596516441,0.29747716886936526,0.3453391001430741,0.3278628968567367
324200,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Metallic_VDA,0.03,2700,0.04,0.002,6.803999999999999e-11,0.162,0.7170817268276339,4.837173100120609,4.378535129456731,4.062546151831977,0.8739660170598154,0.5026458653816895,0.37846233344390323,0.4243286467826338,0.37538461538461537,0.8724142999037787,0.4361574394557637,0.34244995682226825,0.3487070909527284,0.3541769041769042,0.8725182713370369,0.4034520343950255,0.29754833352499876,0.3222369250701719,0.3278628968567367
324300,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Quartzmirror,0.03,1333,0.8,0.008,1.3607999999999999e-09,0.31992,1.35623490494964,8.231614560946367,7.6532678742741655,6.9764141613045965,0.9077916724109317,0.8404132176156903,0.8463958786583259,0.9000348828510771,0.6502991452991453,0.9064986046287712,0.5844780324305052,0.846473202414131,0.9000890492347169,0.6504299754299754,0.9068185454022796,0.36773974170923657,0.8462876652890714,0.9001950852273355,0.6504975517295846
324400,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiSOCl2,3,0.021,0.07,176000,110.0,12.801487408553836,0.1163771582595803,Whitepaints_chemglazeA276,0.03,1300,0.88,0.001,1.49688e-09,0.039,0.5934071582595803,6.150591862271154,5.825352856607967,5.333452803026329,0.903997456913859,0.5013351824205305,0.5474690360106008,0.7473251182555463,0.47470085470085466,0.8969320206966273,0.3270018490871972,0.6317546741061156,0.6906043363952263,0.5242321867321866,0.8925122082957363,0.23978186179850422,0.6054659613123692,0.654377559451623,0.5089717264255251
324500,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiFe_18650,3,0.018,0.065,69730,57.75,3.460104124331423,0.0599152229321458,Metallic_bareAl,0.03,2700,0.1,0.001,1.7009999999999999e-10,0.081,0.5789452229321458,4.570856841173196,4.197818612664555,3.927037415213204,0.8428208186023721,0.3926913706581871,0.37846233344390323,0.4243286467826338,0.37538461538461537,0.8419278700804541,0.3660710002878167,0.34244995682226825,0.3487070909527284,0.3541769041769042,0.8416940437346799,0.35297654085814406,0.29754833352499876,0.3222369250701719,0.3278628968567367
324600,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Silveredteflon_2mil,0.03,2100,0.66,0.002,1.12266e-09,0.126,0.7462383684770522,7.537642091513343,6.659569215005574,5.752894409306913,0.8407846196902189,0.6309091058428762,0.8464953937217241,0.8332747534502853,0.6502991452991453,0.839683906030724,0.38396003176880217,0.8469176898688329,0.7375425576376091,0.6504299754299754,0.8378555246172487,0.2268710870338011,0.7927486048271792,0.6758069178525798,0.6187648080871899
324700,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Blackpaints_chemglazeZ306,0.03,1200,0.89,0.0015,1.5138899999999996e-09,0.054,0.6743019857282874,4.97909664992298,4.451001540410381,4.107785824969018,0.902592317940751,0.4505121984429599,0.3783048880904333,0.5299515568249492,0.37538461538461537,0.9007541157374477,0.41006080955407104,0.34233680512904724,0.39008600739116817,0.3541769041769042,0.9009702888427078,0.39016292446419887,0.297490140204849,0.34112821679645267,0.3278628968567367
324800,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Metallic_VDG,0.03,8400,0.03,0.001,5.102999999999999e-11,0.252,0.8226857421026478,4.869557503615973,4.4077564081673595,4.089850692660909,0.9039272631822245,0.5024727607490067,0.37846233344390323,0.4243286467826338,0.37538461538461537,0.9020833902405262,0.43607692741567333,0.34244995682226825,0.3487070909527284,0.3541769041769042,0.9023144249000242,0.40341706830077756,0.29754833352499876,0.3222369250701719,0.3278628968567367
324900,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,NiCd,3,0.018,0.065,54000,30.0,2.6795586220263417,0.0893186207342113,Silveredteflon_5mil,0.03,2100,0.78,0.005,1.3267799999999996e-09,0.315,0.8212369639294776,5.428449828999378,4.652745571675199,4.146352227383658,0.8200438007472926,0.4923404719210494,0.44041722465277194,0.6436372844277467,0.41188034188034184,0.8190565762689801,0.4160256571062346,0.38703701487460596,0.4346236197409392,0.3804054054054054,0.8188692805263638,0.3784866885429782,0.3204800980462088,0.3614615918606176,0.3413520770810298
325000,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Blackpaints_3Mblackvelvet,0.03,1200,0.84,0.002,1.4288399999999996e-09,0.072,0.6052955014548467,4.976078019850615,4.449401217320421,4.106948764909299,0.9025509427143147,0.44889619042218454,0.37830440734126236,0.5302740695273684,0.37538461538461537,0.9006410552702547,0.4092434126444068,0.3423364596276939,0.39021235522762143,0.3541769041769042,0.9008813703247338,0.3897383613374248,0.29748996251532184,0.3411859001299681,0.3278628968567367
325100,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Metallic_anodizedAl,0.03,2750,0.88,0.002,1.49688e-09,0.165,0.6409458004825433,4.920731228873001,4.4215960919215185,4.0919973464001345,0.8989052717202921,0.44781205006075214,0.37834262690034903,0.5046343096850354,0.37538461538461537,0.897018353477848,0.40870556857927065,0.34236392698528495,0.38016770222958796,0.3541769041769042,0.8972307233472596,0.3894692383527585,0.2975040888327322,0.33660007511549683,0.3278628968567367
325200,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Aluminizedteflon_2mil,0.03,2200,0.78,0.002,1.3267799999999996e-09,0.132,0.6195976439163159,5.07977511959618,4.463417170333201,4.0788222650879895,0.8962742638864936,0.44355086721478454,0.3782015270186897,0.5992917878450952,0.37538461538461537,0.8944044343456803,0.3915855894370067,0.34226252233807775,0.41725079222861716,0.3541769041769042,0.8945997143595804,0.3660240659816396,0.2974519369565064,0.35353013350225543,0.3278628968567367
325300,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Aluminizedkapton_0.5mil,0.03,1420,0.55,0.0005,9.3555e-10,0.0213,0.6303881839451762,7.565757975340125,7.459654308979955,7.299160530992871,0.8552486837024218,0.9920027235211613,0.89903646710552,0.9000348828510771,0.36109401709401706,0.8536927527254488,0.9265513346322723,0.8982847494296959,0.9000890492347169,0.36117936117936117,0.8514532172448137,0.8332806157573319,0.8980745765195228,0.9001950852273355,0.3612130785026062
325400,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,1.303733546269544,7.6519804889728515,7.63877281940344,7.5217848899802275,0.8980072454218092,0.9998445566624103,0.89903646710552,0.9000348828510771,0.36109401709401706,0.8980270742973855,0.9917589085142622,0.8982847494296959,0.9000890492347169,0.36117936117936117,0.8979626900515706,0.9181925136617753,0.8980745765195228,0.9001950852273355,0.3612130785026062
325500,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Aluminizedteflon_5mil,0.03,2200,0.66,0.005,1.12266e-09,0.33,0.94883329846023,7.364847723277278,7.00435594885052,6.668007999998372,0.8854828204922562,0.8374941386767512,0.89903646710552,0.9000348828510771,0.36109401709401706,0.8836901211654636,0.6533089534915659,0.8982847494296959,0.9000890492347169,0.36117936117936117,0.8825811219008145,0.5114620571109342,0.8980745765195228,0.9001950852273355,0.3612130785026062
325600,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Aluminizedkapton_1mil,0.03,1420,0.67,0.001,1.1396699999999996e-09,0.0426,1.02681130494964,5.191534607548384,4.59090780680156,4.248429176982037,0.9047087730275191,0.5608043948489625,0.4287734194959141,0.5534949841015568,0.31319658119658117,0.9035332986183193,0.46530208003414764,0.3925237369860989,0.3993093994522555,0.3094840294840295,0.9041589535519139,0.41832485284371246,0.3475459315237184,0.3453391001430741,0.3048775864792292
325700,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,LiSOCl2,3,0.021,0.07,176000,110.0,12.801487408553836,0.1163771582595803,Betacloth,0.03,1600,0.86,0.003,1.4628599999999996e-09,0.144,0.6463035582595804,4.695494688690411,4.350846495453683,4.131379952138456,0.9112439053501873,0.43936952763784887,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.9095637934537916,0.4044991572674784,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.9098589285216645,0.38734655406325336,0.3476170969520983,0.3222369250701719,0.3048775864792292
325800,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Whitepaints_S13G-LO,0.03,1300,0.85,0.003,1.4458499999999995e-09,0.117,0.590750850708231,4.671999356737294,4.331823003456757,4.114594034435619,0.8949315784131014,0.4362966119425115,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.8932746187107263,0.40294938972028926,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.8933709508633205,0.38654601732517063,0.3476170969520983,0.3222369250701719,0.3048775864792292
325900,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Aluminizedkapton_2mil,0.03,1420,0.75,0.002,1.2757499999999999e-09,0.0852,0.5884557597814,4.688128983565746,4.338784582064637,4.116928843303442,0.8921532657696676,0.44526247019783805,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.8905341913830118,0.40744765538302324,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.890607740413188,0.3888466911010117,0.3476170969520983,0.3222369250701719,0.3048775864792292
326000,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Astroquartz,0.03,2000,0.8,0.0015,1.3607999999999999e-09,0.09,0.5933193770326352,4.697378347059712,4.351176566565852,4.130910367982576,0.9098919546908868,0.44090567060595676,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.9081957571217402,0.4052621520874382,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.9084444461055294,0.38772924023542954,0.3476170969520983,0.3222369250701719,0.3048775864792292
326100,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,LiFe_18650,3,0.018,0.065,69730,57.75,3.460104124331423,0.0599152229321458,Whitepaints_Z93,0.03,1300,0.92,0.001,1.5649199999999996e-09,0.039,0.4930673968451893,4.631773290870295,4.304590212077172,4.093840766016918,0.8789955756396225,0.4254098906134931,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.8774992001267108,0.397460816539419,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.8774988278473316,0.38371277278690874,0.3476170969520983,0.3222369250701719,0.3048775864792292
326200,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,NiCd,3,0.018,0.065,54000,30.0,2.6795586220263417,0.0893186207342113,Aluminizedkapton_5mil,0.03,1420,0.86,0.005,1.4628599999999996e-09,0.213,0.6976382635913543,4.7279299279160965,4.342189829079449,4.104607735360579,0.8623331444098273,0.44791847532848694,0.4289198098289967,0.45528986621488504,0.31319658119658117,0.8612441652289063,0.4087772716247833,0.392628943287176,0.3608364832522405,0.3094840294840295,0.8610804293695234,0.3895238616685802,0.3476000385722619,0.3277745250876466,0.3048775864792292
326300,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Maxorb,0.03,2100,0.1,0.0015,1.7009999999999999e-10,0.0945,0.6061968011167232,4.861252126193841,4.435941419813843,4.173833034433264,0.9082634325025049,0.5243082637824809,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.9067871051740649,0.4469980785972957,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.90694827323974,0.40896949111623415,0.3476170969520983,0.3222369250701719,0.3048775864792292
326400,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Whitepaints_ZOT,0.03,1300,0.91,0.002,1.5479099999999999e-09,0.078,0.5328706023510951,4.679308984833232,4.341812847180561,4.125740345423321,0.9089846860187349,0.43292219611688504,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.9075154552658268,0.40122080722799613,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.9076952859369317,0.3856270140202251,0.3476170969520983,0.3222369250701719,0.3048775864792292
326500,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Metallic_VDA,0.03,2700,0.04,0.002,6.803999999999999e-11,0.162,0.6279989435781925,4.821486111035865,4.413586810865454,4.160938009367958,0.9053656141087697,0.5048221546156482,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.9038930204831129,0.4372434509119444,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.9040054719363527,0.40400174233891273,0.3476170969520983,0.3222369250701719,0.3048775864792292
326600,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Quartzmirror,0.03,1333,0.8,0.008,1.3607999999999999e-09,0.31992,0.8190003161543171,4.971884823157737,4.479478704912274,4.192465508139249,0.9084357791124019,0.46230602867495274,0.42879553429171635,0.5386593997902698,0.31319658119658117,0.9069327943981159,0.4160051027490268,0.392539630220416,0.393497398975406,0.3094840294840295,0.9071041432351974,0.3932298525305648,0.3475541053307233,0.3426856668013675,0.3048775864792292
326700,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Whitepaints_chemglazeA276,0.03,1300,0.88,0.001,1.49688e-09,0.039,0.4807306151820139,4.672625968498584,4.337446372677299,4.122536650447916,0.9068235211816841,0.4308639085529883,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.905317863288203,0.4001764085529883,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.9054578069344799,0.38508134345219086,0.3476170969520983,0.3222369250701719,0.3048775864792292
326800,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Metallic_bareAl,0.03,2700,0.1,0.001,1.7009999999999999e-10,0.081,0.547880456354967,4.849716293490261,4.427793508844276,4.167530550844585,0.9034903064204383,0.5208539604978958,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.9019989217666525,0.4452590530904884,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.9020962713977542,0.40807420425615615,0.3476170969520983,0.3222369250701719,0.3048775864792292
326900,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Silveredteflon_2mil,0.03,2100,0.66,0.002,1.12266e-09,0.126,0.5767895839451762,4.9142482962399265,4.407555961490926,4.114364114313929,0.887108699040632,0.43466040849399423,0.4287734194959141,0.5534949841015568,0.31319658119658117,0.885711585053189,0.38715346404954987,0.3925237369860989,0.3993093994522555,0.3094840294840295,0.885697453297056,0.36378497788649133,0.3475459315237184,0.3453391001430741,0.3048775864792292
327000,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Blackpaints_chemglazeZ306,0.03,1200,0.89,0.0015,1.5138899999999996e-09,0.054,1.1881849462695444,5.01999186663069,4.500546760996883,4.199373156506173,0.8988309749153598,0.4771758767208573,0.4287734194959141,0.5534949841015568,0.31319658119658117,0.8988463097177565,0.4234744878319684,0.3925237369860989,0.3993093994522555,0.3094840294840295,0.8988430380289854,0.39705897789205746,0.3475459315237184,0.3453391001430741,0.3048775864792292
327100,X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Metallic_VDG,0.03,8400,0.03,0.001,5.102999999999999e-11,0.252,0.7161818507082309,4.824746653046331,4.410534303886177,4.1544681860230375,0.8936689493076275,0.513161068546615,0.42896596244632335,0.4243286467826338,0.31319658119658117,0.8922107540251286,0.4414388463243928,0.3926621117761856,0.3487070909527284,0.3094840294840295,0.892234932102974,0.4061589566749164,0.3476170969520983,0.3222369250701719,0.3048775864792292
